success,target_term,explanation,examples,familiarity_before,familiarity_after,familiarity_improvement,response_time_ms,error,level
True,demand,To assert a need or requirement.,The company’s executives demanded a big increase in profits. | The police demanded the suspect’s presence at the scene.,0.23501297862078643,0.23554078431935796,0.0005278056985715263,12260.294300009264,,B2
True,motor,A device that converts one form of energy into another.,The car’s engine is a complex motor. | The pilot used a strong motor to guide the plane.,0.2463525435981736,0.24814763492569747,0.0017950913275238678,12015.719374991022,,B2
True,project,A big effort to do something important.,The company began a big project. | The team is working on a difficult project.,0.23480286000677766,0.2609542703300312,0.02615141032325355,13620.346397001413,,B2
True,procedure,A set of actions to get something done.,The hospital started a new procedure to get patient information. | The team followed the established procedure for data analysis.,0.21956800416049238,0.24098283019589442,0.02141482603540204,13216.166543003055,,B2
True,engage,To cooperate and work towards a common goal.,The team engaged in a collaborative project. | He engaged with the customer to understand their needs.,0.24735536502239105,0.2564760365946949,0.009120671572303868,11745.168338005897,,B2
True,monster,A frightening and strange creature.,The local story said a scary monster was hiding in the woods. | A scary monster appeared.,0.2120690322847206,0.23098436601696928,0.018915333732248685,13993.449197005248,,B2
True,beat,A strong noise or a quick action.,The drummer played a strong beat during the performance. | The singer’s voice made a strong beat.,0.2215849923153311,0.24219940048227784,0.020614408166946735,14321.768484005588,,B2
True,deliberately,A planned action with a goal.,"The detective carefully examined the evidence, deliberately questioning the witness. | He chose deliberately to lie to protect his reputation.",0.20938457528114193,0.22515894349572507,0.01577436821458314,13552.538080999511,,B2
True,make,To build or create something carefully.,The carpenter needs to make sure the wood is stable. | She decided to make a beautiful garden.,0.22692063772761464,0.22748737593252624,0.0005667382049115988,11306.133343998226,,B2
True,abstract,"A thought about something that’s not real, but helps us understand things.",The painting showed an abstract picture of emotion. | The legal argument relied on an abstract principle of fairness.,0.2283869090617785,0.24151797799314942,0.01313106893137092,12964.523549002479,,B2
True,medication,A pill or drops that help someone feel better or stop a problem.,The doctor gave a strong medication to fight the infection. | He needed to take the medication as directed to maintain his health.,0.23466546653422382,0.24034901365489345,0.005683547120669624,14114.09822999849,,B2
False,forum,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
False,perception,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,golden,"A bright, valuable color, like yellow or yellow-ish.",The craftsman worked on a magnificent golden sculpture. | The sunlight made a golden light on the lake.,0.22409608199925024,0.2323449862641973,0.008248904264947066,13125.357315992005,,B2
True,objective,A specific goal or aim for a project or action.,The company’s objective is to get more market share. | The scientist’s objective was to discover a new element.,0.24942132828938582,0.25139696099952247,0.001975632710136649,12040.611058997456,,B2
True,senator,A leader who speaks for the group.,The senator delivered a passionate speech on economic policy. | He was questioned by many people as a senator.,0.22853727855622963,0.2557079133028126,0.02717063474658299,13302.615535998484,,B2
True,urge,A strong feeling to do something or be something.,The soldier felt a strong urge to defend his country. | He tried to stop the strong urge to leave.,0.22581655494299172,0.2451154701410336,0.019298915198041888,13629.423405989655,,B2
True,promotion,Moving up in a group or ladder.,The company is planning a big promotion for its best workers. | The new manager is aiming for a promotion to lead the team.,0.2543970811528839,0.26008431727248654,0.0056872361196026455,13706.051724002464,,B2
True,deadline,A specific time when a task or event must be completed.,The project manager set a tight deadline for the final report. | The lawyer set a firm deadline for the contract.,0.23461136525532297,0.23623739539825875,0.0016260301429357749,12089.173917993321,,B2
True,dive,To go down quickly into the water.,The swimmer dove into the pool with a powerful dive. | The diver reached for the object with a sharp dive.,0.24697953718440813,0.25309892970767867,0.006119392523270539,12939.130457001738,,B2
True,heal,To make someone feel better and get back to being healthy.,The doctor gave a medicine to help him heal. | The child needed to heal from the broken bone.,0.22736946451183548,0.2379281665766055,0.010558702064770026,12821.475826989627,,B2
True,entirely,A state of complete fulfillment or possession.,The company had entirely profitable results this quarter. | The patient displayed entirely physical health during the examination.,0.21353162911778334,0.2186254435133859,0.005093814395602553,11915.980061006849,,B2
True,bear,"A big, strong animal with a thick coat and sharp teeth.",A big bear roamed the wilderness. | Scientists study the behavior of a bear.,0.2217595112466949,0.24483845359696632,0.023078942350271414,13914.42519199336,,B2
False,sometime,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,rush,"A fast pace, needing a lot of effort.",The runners quickly rush across the finish line. | The workers rush to finish the project quickly.,0.2347165655224813,0.2454972402921316,0.010780674769650306,13405.24838399142,,B2
True,bent,"The sculpture has a curve to it, as if it slightly shifted.",The carpenter carefully bent the wood to shape the table. | The metal was bent to form the intricate design on the watch.,0.241972993427638,0.24479283712652192,0.0028198436988839115,12711.75793299335,,B2
True,hypothesis,A guess about why something happens.,The scientist formulated a hypothesis about the effect of light on plant growth. | The detective explained a hypothesis about the suspect’s whereabouts.,0.229901398689355,0.2368499024488621,0.006948503759507091,13641.31827399251,,B2
False,bat,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,awareness,Being attentive to what’s happening around you and knowing you are here.,The detective’s careful awareness of details helped solve the case. | His awareness of the dangers helped him move cautiously.,0.23091743325565128,0.24411290103854155,0.013195467782890269,15426.472257997375,,B2
True,spectator,A person watching an event or performance.,The audience was a captivated spectator. | He enjoyed watching the historical drama as a spectator.,0.24174452983763783,0.2428088651940461,0.0010643353564082636,11533.310644997982,,B2
True,prime,A special number that’s bigger than one and can only be divided into two numbers – the number itself and one.,The number 5 is a prime number. | The number 11 is a prime number.,0.24379410185361292,0.2557030317232472,0.011908929869634294,13822.916866993182,,B2
True,rapidly,The process of moving or occurring quickly.,The train traveled rapidly through the mountains. | The data is analyzed rapidly to identify trends.,0.24356967735478896,0.24356967735478896,0.0,10075.482745989575,,B2
True,revenue,The amount of money earned from selling goods or services.,The company’s total revenue is growing. | Government officials want to earn more revenue by changing the tax laws.,0.2374714677478071,0.24202887012761332,0.0045574023798062024,13717.432356002973,,B2
True,decent,A good level of something.,"The weather is decent for a walk in the park. | That movie was decent, not amazing, but enjoyable.",0.23763351337870128,0.24767590351588917,0.010042390137187884,11950.595078989863,,B2
True,basket,A container for things you want to keep.,The farmer put a big basket of vegetables in the wagon. | She put the warm basket on the table.,0.22839430893028848,0.25448046998922275,0.02608616105893427,14073.334361994057,,B2
True,receiver,A person or thing getting something.,The system must connect to the receiver. | The message was sent to the receiver.,0.23957916790209877,0.2497249942873632,0.010145826385264428,10714.544850008679,,B2
True,cancer,A disease that can affect the body and cause problems.,The doctor checked his cancer to see how far it spread. | Early detection is important for fighting cancer.,0.22978305431429383,0.24785557502223846,0.018072520707944628,15159.965261002071,,B2
False,display,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,bond,A connection or link that helps things work together.,The two leaders formed a strong bond. | The two ships were connected by a strong bond of friendship.,0.2404540433487122,0.2548832921797066,0.014429248830994418,12780.100233998382,,B2
True,stare,To look intently at something.,"The child stared at the distant mountain. | He stared intently at the painting, trying to capture its details.",0.24722639247644806,0.24722639247644806,0.0,9931.615941997734,,B2
True,bombing,A destructive attack using explosives.,The military launched a series of coordinated bombing attacks. | The rebels planned to cause a lot of bombing on the enemy.,0.22536579596481854,0.23151987338538116,0.00615407742056262,11596.772846998647,,B2
True,wage,A monetary payment offered to a worker for their services.,The company offered a generous wage to attract skilled engineers. | The union talked about a new wage for construction workers.,0.2423746686257929,0.24876987843106943,0.006395209805276525,11948.194240001612,,B2
True,expense,The amount of money used for a particular thing.,The company had a big expense in marketing. | The government allocated a large expense for infrastructure projects.,0.23170777993008637,0.24156806807982079,0.009860288149734414,12598.634473004495,,B2
False,mortgage,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,conservative,A way of thinking that wants things to stay the same and stick with established rules.,The government adopted a conservative fiscal policy. | Critics say the new law is a conservative way to protect the environment.,0.2164516612048042,0.2448290663267352,0.028377405121931015,14185.218069993425,,B2
True,shortly,A period of time occurring in a rapid progression.,The project will be completed shortly. | The meeting will be held shortly.,0.2480981083111692,0.2480981083111692,0.0,10251.637762004975,,B2
True,fame,A well-known and respected person or thing.,The singer got a lot of fame with her song. | He wanted to get a lot of fame in the industry.,0.2306212403535611,0.26550565446872,0.034884414115158885,14367.576039992855,,B2
True,somehow,A series of actions or events.,The rain and flowers bloomed somehow. | The problem seemed to resolve itself somehow.,0.23217065334058096,0.24427271872335796,0.012102065382777,12473.44000499288,,B2
False,stand,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,artwork,A picture or drawing that shows something beautiful or interesting.,The museum showed a beautiful artwork. | The artist made a beautiful artwork of the scene.,0.23057550174605465,0.24445484159044373,0.013879339844389077,13601.031842990778,,B2
True,tackle,To face a difficult problem or task.,The police are tasked to tackle the crime. | The athlete needs to try to tackle the heavy weight.,0.22277281101352528,0.23003981922480457,0.007267008211279291,13203.88876600191,,B2
True,capacity,The ability to hold a certain amount of something.,The building has a significant capacity for visitors. | The system has a limited capacity to process data.,0.24523235927175627,0.25144287314213426,0.006210513870377993,13342.744303998188,,B2
True,novelist,"A person who creates stories about real people, things, and places from the past.",The novelist crafted a captivating tale of a lost hero. | The novelist showed a sad story about a troubled person.,0.23307028668011612,0.24585657876211853,0.01278629208200241,14127.153339009965,,B2
True,unique,A characteristic that distinguishes something from all others.,This product has a very unique design. | The artwork had a unique viewpoint.,0.22343433473000052,0.23747905702275418,0.014044722292753664,11932.519940994098,,B2
True,spectacular,Very beautiful and amazing.,The fireworks display was absolutely spectacular. | The movie offered a spectacular cinematic experience.,0.20944977597155687,0.20985271198341862,0.0004029360118617542,11446.215674994164,,B2
True,shelter,"A safe place to reside, offering protection from the elements.",The children sought a comfortable shelter from the rain. | Construction crews needed a sturdy shelter for the project.,0.2308395903779689,0.2308395903779689,0.0,10632.535316006397,,B2
True,reputation,"The standing given to a person or thing, often based on established behavior or achievement.",The company has a good reputation for customer service. | Building a good reputation takes consistent effort.,0.2244069635354299,0.23049914585918377,0.006092182323753859,13369.851409006515,,B2
True,illusion,"A deceptive representation of reality, often appearing more real than it is.",The magician created an illusion of a dragon. | The painting created an illusion of a serene landscape.,0.22954712390410895,0.23203086690443694,0.002483743000327998,12046.822507007164,,B2
True,forbid,To impose a restriction or law on something.,The company must forbid employees from using company time for personal activities. | The government will forbid the publishing of any information for national security.,0.2380915858912437,0.24111274008472824,0.003021154193484532,14175.28696100635,,B2
True,efficiently,The process of carrying out a task swiftly and with minimal wasted effort.,The developers worked efficiently to implement the new system. | The logistics team transported goods efficiently using the latest technology.,0.22780162077279845,0.23599585645496232,0.008194235682163875,13710.38055299141,,B2
True,violence,Using strength to hurt or upset someone.,The police responded to the scene of the violence. | Reports show a lot of violence in the community.,0.2326911272911123,0.24203773440550594,0.00934660711439364,13457.546507008374,,B2
True,icon,A picture or design that shows something.,The digital icon on the screen shows the current time. | The artist used an icon to show a dragon in his painting.,0.22984765615958236,0.24760469067112345,0.017757034511541092,14907.972781002172,,B2
True,extension,The process of widening or increasing the scope of something.,The project had an extension to the timeline. | The author gave an extension to the story.,0.23064591064565035,0.23652567236001285,0.005879761714362497,12850.028820001171,,B2
True,minor,A little bit of something not quite as good as it could be.,The project experienced a minor setback. | The film’s minor performance was well-received.,0.22627254793497686,0.23791574698000262,0.011643199045025754,11774.101390008582,,B2
True,conventional,A usual way of doing something.,The architect employed a conventional design approach for the building. | The company implemented a conventional marketing strategy.,0.23635835378053136,0.24500772339872479,0.008649369618193431,11881.275200998061,,B2
True,vision,A clear understanding of a situation or something.,The detective’s vision showed a hidden clue. | Her vision of the future was surprisingly accurate.,0.2242251828050337,0.2367157013926822,0.012490518587648491,12921.405486995354,,B2
True,treasure,A special item with lots of value.,The king’s treasure was hidden deep in the mountain. | He sought the lost treasure of a legendary pirate.,0.23737525199311418,0.2449037661355369,0.007528514142422726,13289.876050999737,,B2
True,hence,A result that happens because of what came before.,"The rain is expected to continue, hence the cancellation of the outdoor event. | He acted with a sense of urgency, hence, he made a crucial decision.",0.21987740863384608,0.2276565330363726,0.0077791244025265105,12440.542071009986,,B2
False,pharmacy,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,broad,A wide and expansive area of land or space.,The city council discussed the broad implications of the new policy. | The map showed a broad overview of the region's geography.,0.2480580628797409,0.2480580628797409,0.0,11246.117107002647,,B2
True,acknowledge,Showing you get what someone is saying.,The manager acknowledges the team’s hard work. | He acknowledges the criticism with a humble response.,0.22973949234909882,0.23681593647321728,0.007076444124118453,11288.13934000209,,B2
True,phenomenon,A surprising thing that’s difficult to understand.,The unusual behavior of the animal was a significant phenomenon. | Scientists are studying the recent geological phenomenon.,0.21945544497279956,0.23029243252641118,0.010836987553611621,11588.68182101287,,B2
True,tap,"A quick, steady beat made with your fingers or foot.",The musician tapped the piano keys with a delicate touch. | A small animal tapped against a tree trunk.,0.23126661457924558,0.23241191048727639,0.0011452959080308078,12046.44180300238,,B2
True,shallow,Not very deep or clear.,The ocean’s surface is shallow. | His understanding of the subject was shallow.,0.24028633436039018,0.2521595860731188,0.0118732517127286,12181.504375999793,,B2
True,close,The relationship between two things is marked by an intimate and significant connection.,The two teams were closely watching the game's progress. | The artist worked closely with the model to achieve the desired effect.,0.23501539730034368,0.23869457003475403,0.0036791727344103464,12619.945440004813,,B2
True,broadcaster,A person who tells stories and news over the air or screen.,The local broadcaster told us about the weather. | The broadcaster told a good story about the community.,0.23385809521389855,0.24908147882785747,0.015223383613958918,14527.276152002742,,B2
False,root,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,B2
True,encounter,A chance to talk or be near someone unexpectedly.,The hiker faced an unexpected encounter with a rare wildlife species. | A new challenge occurred during the team’s daily encounter with technical difficulties.,0.20399053091742314,0.21573242426498793,0.011741893347564786,14014.614794999943,,B2
True,scrutiny,A careful look at something to find out details.,The government conducted a thorough scrutiny of the company’s finances. | The journalist performed a rigorous scrutiny of the witness's testimony.,0.2369181030506874,0.24312721127778034,0.0062091082270929465,12840.483720996417,,C1
True,grasp,To hold something with one’s hands or fingers.,The physicist grasped the fundamental laws of the universe. | He grasped the concept of gravity with surprising ease.,0.22830989045302785,0.22830989045302785,0.0,10436.859253997682,,C1
True,contradiction,A situation where two things are opposed or clash.,The initial prediction was a contradiction to the observed data. | His argument presented a contradiction to the established facts.,0.23322745951982535,0.23322745951982535,0.0,10735.206999001093,,C1
True,longtime,A very long time; a long period.,The company has been operating for many longtimes. | The history of the region is longtime.,0.24244575543918392,0.24485700912360706,0.0024112536844231314,11782.259658997646,,C1
True,boom,"A loud and noticeable sound, like a big explosion.",The earthquake made a big boom. | The fireworks exploded with a big boom!,0.21580636587907284,0.2349748374928529,0.019168471613780047,13167.295919993194,,C1
True,fine,A really good and comfortable feeling.,The weather is fine today. | She felt fine after the workout.,0.231429265509979,0.2474612188138834,0.01603195330390439,10734.466758993221,,C1
False,merit,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,humanity,A group of people who care about each other and want to make the world a better place.,The study of humanity’s past reveals complicated stories of both fighting and cooperating. | The government’s policies are made to help humanity’s future.,0.23616276422619742,0.24469097647120833,0.008528212245010908,16895.69627700257,,C1
True,debut,A first presentation or performance.,The company will officially debut its new product line next month. | The young artist’s first solo exhibit will be a remarkable debut.,0.24057500787929828,0.24591671082820876,0.005341702948910482,11854.952748995856,,C1
True,presidency,"The formal office of head of a government, often involving a period of leadership.",The president managed the national budget and foreign policy. | The current president has many challenges related to economic growth.,0.22359035236389016,0.2333812196130145,0.009790867249124341,13780.25054500904,,C1
True,steer,To direct or guide the movement of a vehicle or animal.,The pilot must **steer** the plane to avoid a collision. | He skillfully **steered** the sailboat through the choppy waters.,0.22818296989339115,0.22818296989339115,0.0,11087.577380996663,,C1
True,inject,To put something in a certain way or process.,The scientist carefully inject the antidote into the patient. | The programmer must inject the code into the operating system.,0.22657499183839527,0.23807795768134143,0.011502965842946161,12118.574979002005,,C1
True,vacuum,The process of removing dust or debris from a space using a mechanical device.,The technician performed a thorough vacuum of the engine. | A strong vacuum cleaner cleared the carpet.,0.22193210865577895,0.22874720710394345,0.006815098448164497,11708.16654599912,,C1
True,solo,Being by yourself and not doing anything.,He experienced a moment of solo reflection after the stressful day. | The musician found a space of solo creativity during the composition.,0.22283066473564597,0.23777460034299844,0.014943935607352465,11765.54103998933,,C1
True,accusation,A formal statement of wrongdoing or guilt.,The detective made an accusation of theft. | He made a serious accusation against his colleague.,0.22971285463603183,0.22996172100625037,0.00024886637021853675,11445.262274995912,,C1
True,substitution,Changing one part to another.,The surgeon performed a crucial substitution of the patient's organs. | They made a substitution to improve the software's design.,0.22452898297378762,0.22929748050496604,0.004768497531178417,13640.678582989494,,C1
True,infect,Passing on a problem or illness.,The virus is quickly infecting cells in the body. | The infection caused significant damage to the tissues.,0.23012413155305808,0.24127989498007943,0.011155763427021348,12293.891285997233,,C1
True,commissioner,A person who oversees and manages a business or organization.,The commissioner talked to the officials. | The commissioner initiated the new project.,0.24646538171213503,0.26351076065751955,0.01704537894538452,12424.020537990145,,C1
True,convict,A person who has been formally accused of a serious wrong.,The authorities investigated the convict for fraud. | The convict was sentenced to a long prison term.,0.23300786995441425,0.24303374570066252,0.010025875746248275,13200.833166003576,,C1
True,governance,The process of managing and controlling resources and authority.,The government initiated a new governance initiative. | A good governance structure is important for successful project management.,0.25418825428208613,0.2587445175010374,0.004556263218951251,12093.2021500048,,C1
True,conception,The deliberate formation of an idea or plan.,The artist produced a meticulous conception of the sculpture. | The author developed a profound conception of the character's motivations.,0.2268473904610647,0.2268473904610647,0.0,10761.675132001983,,C1
True,compelling,Very interesting and captivating.,The speaker presented a very compelling argument. | The story was incredibly compelling.,0.23155111355089666,0.2397732327751494,0.008222119224252727,12328.950705006719,,C1
True,substantially,The amount is noticeably and clearly greater than expected.,The report’s findings are substantially accurate. | The performance is substantially improved compared to last year.,0.2460368546714505,0.2460368546714505,0.0,10984.930487000383,,C1
True,cynical,A way of looking at things in a bad way.,The news reporter delivered a profoundly cynical assessment of the politician's actions. | He said a cynical remark about the declining economy.,0.23613047022353872,0.2480088625988722,0.011878392375333474,14233.48297800112,,C1
True,halfway,A point in a long journey where you’re nearing the end.,The project is almost finished; we’re halfway there. | They are halfway through the training program.,0.2403159574852366,0.2506828029298103,0.010366845444573725,13866.260322000016,,C1
True,horizon,A line that shows what’s beyond the sight.,The traveler looked at the distant horizon. | The ship sailed across the horizon to a new land.,0.24424101574059062,0.25506042293933195,0.010819407198741332,14268.089414006681,,C1
True,unconstitutional,A system of laws or rules that fundamentally violates the rights of individuals.,The new law is unconstitutional because it goes against important rights. | The court ruled that the constitutionally protected speech is unconstitutional.,0.2261476676753512,0.23081359061690496,0.004665922941553768,12811.153171001934,,C1
True,embody,A special kind of thing that has those qualities.,The idea of justice embodies fairness and equality. | The novel embodies a complex and thought-provoking story.,0.2329781982732794,0.24417909038825258,0.011200892114973188,13339.626755012432,,C1
False,likelihood,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,echo,"Repeating a sound, like when you say a word or phrase over and over.",The old man’s voice made an echo in the cavern. | The rain made an echo in the stillness.,0.23556960838870764,0.24498145898132773,0.009411850592620091,15267.152530999738,,C1
True,workout,A way to exercise and get stronger.,He had a difficult workout routine. | The team worked hard on a tough workout to get ready for the competition.,0.2319381330206427,0.24840937332922275,0.01647124030858005,13891.194762007217,,C1
True,glory,A fantastic achievement that’s highly valued.,The nation celebrated a great victory in the glory of its history. | The artist tried to show the glory of the moment in his painting.,0.22987930975752846,0.23725389964418955,0.007374589886661093,14673.569483013125,,C1
True,screw,A forceful way to move something or do something.,He had to twist the screw to stop the engine. | The mechanic had to screw the wrench to tighten the nut.,0.23183630288562795,0.24156614367783533,0.009729840792207373,12951.9562790083,,C1
True,respective,A way of saying someone is important or needed.,The committee should consider the report respectfully. | He offered his perspective with respect to the matter.,0.24200057004040312,0.2462977722409804,0.004297202200577277,11540.91827699449,,C1
True,forge,To create a new metal by heating it with other metals.,The blacksmith expertly forged a strong sword. | The artisan skillfully forged a beautiful sculpture.,0.23281445617036864,0.23281445617036864,0.0,10422.377901995787,,C1
True,backing,"The act of providing support or assistance, often in a situation requiring effort or investment.","The company is implementing a crucial backing system to ensure compliance. | He offered his backing to the project, despite the risks.",0.24214789926840644,0.24214789926840644,0.0,11435.417212996981,,C1
False,clarity,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,worship,"A deep reverence and devotion to a person, object, or concept.",The congregation offered a fervent worship of the altar. | He practiced intense worship of his ancestors.,0.21906327642218057,0.21906327642218057,0.0,10577.89646499441,,C1
True,plead,To ask someone to stop or to show you’re unhappy.,The lawyer pleaded to convince his client that he was innocent. | He pleaded with the authorities to investigate the incident.,0.21641421543939154,0.23061229045631462,0.014198075016923078,13622.181683997042,,C1
True,harvest,The action of collecting and storing fruits and vegetables to eat later.,The farmers are planning a good harvest this year. | A bountiful harvest ensured a plentiful supply of food.,0.23119325141648242,0.2391389640225486,0.007945712606066191,13774.665190998348,,C1
True,atrocity,A very bad and terrible thing to do.,The politician’s blatant atrocity damaged the nation’s reputation. | The crime was a shocking atrocity that required immediate investigation.,0.21780492603891743,0.22219193022402317,0.004387004185105736,12515.064484992763,,C1
True,accelerate,Increase the speed of a process or movement.,The engine needs to accelerate to reach its maximum speed. | The car needs to accelerate to avoid a collision.,0.231439521008684,0.231439521008684,0.0,10827.810970004066,,C1
True,lawsuit,A formal legal dispute initiated by a party against another.,The company is involved in a long lawsuit for breach of contract. | The police department is investigating a potential lawsuit about theft.,0.2366908979742777,0.24196808672187062,0.00527718874759292,13702.474393998273,,C1
True,content,The parts that make up a piece of writing or speech.,The author’s initial content was short and focused on the subject. | The review offered a detailed content about the product’s features.,0.24276729800485153,0.24596576006107043,0.0031984620562189037,14606.45901899261,,C1
True,gig,"A quick action, like a hop or push.",The cat made a quick gig of surprise. | He delivered the package with a strong gig.,0.24105825549709525,0.24613103325055496,0.005072777753459712,13028.27639199677,,C1
True,default,A situation that isn’t what you planned.,The system set up a default setting. | The user entered a default password.,0.24265018950575593,0.2562093355709231,0.013559146065167199,12416.962110000895,,C1
True,prey,A small animal that is easily caught or harmed by a bigger animal.,The lion hunted the deer as a vulnerable prey. | The bird was caught as a fragile prey.,0.23728515800372532,0.2420837062010531,0.004798548197327779,12250.800490000984,,C1
True,subscriber,A person who gives things to other people.,The company has many subscribers on its online platform. | The customer was a loyal subscriber to their program.,0.23421802851330908,0.23859538258053062,0.004377354067221534,14836.458099001902,,C1
True,portfolio,A record of your work and what you’re good at.,The artist’s portfolio showed his latest paintings. | His portfolio had many successful marketing campaigns.,0.23042490258164663,0.25742472740335925,0.02699982482171262,15497.273970002425,,C1
True,superior,Really good and outperforming the rest.,The new model is truly superior to its predecessor. | His performance was superior to everyone else in the team.,0.22507572552239505,0.24241212011054905,0.017336394588154003,12111.253600989585,,C1
True,acquisition,Learning a new thing or developing a new habit.,The child’s early acquisition of reading skills was fast. | The company invested heavily in employee acquisition programs.,0.23693903563368393,0.24154864853990213,0.004609612906218197,13341.681250007241,,C1
True,comply,To follow something and do what’s expected.,The company must comply with all environmental regulations. | The lawyer needs to comply with the court’s instructions.,0.23663789769794788,0.24197757662245212,0.0053396789245042375,11716.344790998846,,C1
True,burden,A difficult task or problem.,The family had a big burden of debt. | He felt the burden of past mistakes.,0.22917797968145026,0.24556451582952135,0.01638653614807109,13349.331573001109,,C1
True,credibility,The assurance that a person or thing is truthful and reliable.,The journalist sought to establish the credibility of his reporting. | Maintaining a high credibility with clients is crucial for business success.,0.24981579811422785,0.24981579811422785,0.0,11377.805820011417,,C1
True,storage,"The act of preserving or holding something secure, often for later use.",The warehouse needed secure storage for valuable equipment. | Proper storage protects delicate artifacts from damage.,0.21849434483498734,0.21849434483498734,0.0,10124.427759001264,,C1
True,architectural,A carefully planned layout for buildings and spaces.,"The building’s design is very detailed, showing a complex architectural structure. | The architect’s plans were very ambitious and showed a new architectural design.",0.22416653279733226,0.2507451003298638,0.026578567532531544,15693.638513999758,,C1
True,thereby,"This action follows from something else, and it leads to a particular result.","The report was submitted thereby, confirming the findings. | The decision was made thereby, influencing the future strategy.",0.22286101944898903,0.2328974263417406,0.010036406892751565,12450.32706100028,,C1
True,subsidy,Government helping others with money or making things work better.,The government gave a subsidy to small businesses to help create jobs. | The company got a subsidy for research and development projects.,0.22728087363570845,0.24419865229236404,0.016917778656655585,15357.984164002119,,C1
True,crawl,"A slow, deliberate movement of a body or object across a surface.",The worms began to crawl across the damp soil. | The explorer carefully crawled through the dense jungle.,0.2222742601795066,0.2222742601795066,0.0,9935.3002919961,,C1
True,preach,To express a message or story with fervor and conviction.,The preacher talked about salvation. | The choir preached a powerful hymn.,0.23298004433198946,0.23798149438456492,0.005001450052575462,11257.689104997553,,C1
True,constraint,A rule or limit that something must follow.,The project’s initial constraint was a tight deadline. | The engineer faced a significant constraint regarding material costs.,0.22193021817291805,0.2320172903512164,0.01008707217829835,11681.954582003527,,C1
True,assembly,The process of combining multiple components to create a completed structure.,The engineer carefully managed the complex assembly process. | A skilled craftsman dedicated hours to the detailed assembly of the antique furniture.,0.211313020064781,0.21909736587022502,0.007784345805444015,11438.439557998208,,C1
True,instruct,To give someone the steps or directions to do something.,The tutor must instruct the student on the complex concepts. | The manager must instruct the team to meet the deadline.,0.22838423249541948,0.23048201387183978,0.0020977813764203046,11710.400809010025,,C1
True,memo,"A written record of a past event or action, often used for recall.",He needs to use a memo to remind himself of the deadline. | The secretary wrote a memo about the project progress.,0.24014564153003634,0.24226237551137833,0.0021167339813419894,13486.798194004223,,C1
True,aspire,To dream of a goal and put in a lot of effort to reach it.,The young artist aspired to create a masterpiece. | He aspires to become a renowned scientist.,0.22273706567540852,0.23746575485832275,0.014728689182914229,11967.304108999087,,C1
True,march,A collective movement of people or animals moving forward in a systematic direction.,The soldiers started to march to the battleground. | The protesters decided to **march** on the government building.,0.23458804627243915,0.2367192257612091,0.002131179488769952,12308.37738000264,,C1
False,embed,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
False,fluid,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,commentator,A person who thinks about and explains things.,The journalist provided a detailed commentator on the politician’s speech. | The reviewer offered a critical commentator on the novel’s plot.,0.23804136470765389,0.24971977306421525,0.011678408356561365,12557.164939003997,,C1
True,mainstream,A popular way of doing things.,The latest mainstream music is dominated by electronic dance music. | The mainstream narrative focuses on economic growth.,0.2213541715754496,0.23535483551407013,0.014000663938620539,11544.135755000752,,C1
True,superb,Excellent; very impressive.,The performance was superb – it captivated the audience. | The chef made a superb meal with excellent flavors.,0.2247776008156269,0.2324514523361074,0.007673851520480501,13475.295609998284,,C1
False,outsider,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
False,violate,,,,,,,422 Client Error: Unprocessable Entity for url: http://localhost:8000/explanations,C1
True,custody,A legal arrangement where one person has the right to manage another person's affairs.,The court granted the plaintiff custody of the child. | Establishing a legal custody agreement is important for a successful divorce.,0.23456851357314798,0.23792515505135792,0.0033566414782099374,12565.475184994284,,C1
True,extract,To collect a piece of something for looking at or using it.,The data scientist needs to extract important information from the large dataset. | The journalist is extracting details from the interview transcript.,0.22451171733459083,0.2352170260414019,0.010705308706811079,13734.352858999046,,C1
True,defensive,"Protecting what’s yours carefully, even when others might try to hurt you.",The police are investigating the suspect's defensive posture. | He maintained a defensive stance during the negotiation.,0.2291948535711595,0.2311398198103278,0.0019449662391682887,12821.917538007256,,C1
True,devise,To create a plan or method.,The detective tried to devise a new strategy to solve the case. | He devised a clever solution to the problem.,0.243602272575281,0.243602272575281,0.0,10921.584282987169,,C1
